SMILES,hERG_IC50_nM,hERG_label,source
FC(F)(F)c1nc(-c2ccc(CCN3CCC(Nc4nc5cnccc5[nH]4)CC3)cc2)no1,5070.0,0,ChEMBL
FC(F)(F)c1nc(-c2ccc(CCN3CCC(Nc4nc5cnc(Cl)cc5[nH]4)CC3)cc2)no1,830.0,1,ChEMBL
FC(F)(F)c1nc(-c2ccc(CCN3CCC(Nc4nc5ccccc5[nH]4)C(F)(F)C3)cc2)no1,1650.0,0,ChEMBL
COc1c(OCC2CC2)cc2oc3cc4c(c(OCc5ccncc5)c3c(=O)c2c1CC=C(C)C)C=CC(C)(C)O4,40000.0,0,ChEMBL
Cl.O=S1(=O)C=C(C2CC2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,10000.0,0,ChEMBL
N#C/C=C/c1ccc2c(S(=O)(=O)n3nc(Nc4ccc(C#N)c(Cl)c4)nc3N)cccc2c1,11520.0,0,ChEMBL
C[C@@H](c1ccc(C(=O)Nc2ccc(F)cc2N)cc1)n1nc(-c2ccc(CN(C)C)cc2)ccc1=O,34600.0,0,ChEMBL
Cc1cc(CN2C(=O)CN(c3ccc(C(F)(F)F)cc3)C2=O)cc(C)c1OC(C)(C)C(=O)O,30000.0,0,ChEMBL
N#Cc1ccc(COc2cccc(N3C=NN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,40000.0,0,ChEMBL
COc1cc(C#N)ccc1COc1cccc(N2C=NN(Cc3nc4c(F)cc(C(=O)O)cc4n3C[C@@H]3CCO3)CC2)n1,40000.0,0,ChEMBL
COc1cc(Cl)ccc1COc1cccc(N2C=NN(Cc3nc4c(F)cc(C(=O)O)cc4n3C[C@@H]3CCO3)CC2)n1,40000.0,0,ChEMBL
COc1cc(C(F)(F)F)ccc1COc1cccc(N2C=NN(Cc3nc4c(F)cc(C(=O)O)cc4n3C[C@@H]3CCO3)CC2)n1,40000.0,0,ChEMBL
N#Cc1ccc(COc2cccc(N3C=NN(Cc4nc5c(F)cc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c2occc12,40000.0,0,ChEMBL
O=C(O)c1cc(F)c2nc(CN3CCN(c4cccc(OCc5ccc(Cl)c6cc(F)oc56)n4)C=N3)n(C[C@@H]3CCO3)c2c1,87000.0,0,ChEMBL
O=C(O)c1cc(F)c2nc(CN3CCN(c4cccc(OCc5ccc(Cl)c6c5OCC6)n4)C=N3)n(C[C@@H]3CCO3)c2c1,50.0,1,ChEMBL
NC(=O)c1ncc(N2CCCCC2)nc1Nc1ccc(C2CCN(C[C@H]3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)cc1,30000.0,0,ChEMBL
CC(C)n1cnnc1-c1cccc(NC(=O)c2cc3c(cc2F)OCC(=O)N3C)n1,10000.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,4140.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2cccc(OC(F)F)c2F)c(=O)n3Cc2c(F)cccc2F)cc1,1230.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2C(F)(F)F)cc1,7810.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cncc2F)cc1,30000.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2cccc(OC)c2F)c(=O)n3Cc2c(F)cccc2F)cc1,3870.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC(F)F)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,3070.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OCC(F)(F)F)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,1320.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OCC(F)(F)F)cc2)c(=O)n3Cc2c(F)cccc2F)cc1,920.0,1,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc4c(c2F)OCO4)c(=O)n3Cc2c(F)cccc2F)cc1,2090.0,0,ChEMBL
CNc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOC)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,20680.0,0,ChEMBL
CCc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOC)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,11630.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2cccc(OC(F)F)c2F)c(=O)n3Cc2c(F)cccc2C(F)(F)F)cc1,730.0,1,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2cccc(OC(F)F)c2F)c(=O)n3Cc2c(F)cncc2F)cc1,1400.0,0,ChEMBL
CCOc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOC)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,4270.0,0,ChEMBL
COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccc(OC)nn1)c(=O)n2Cc1c(F)cccc1F,1370.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCOC(F)(F)F)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,4110.0,0,ChEMBL
COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOCC(F)F)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,4930.0,0,ChEMBL
COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOCC(F)(F)F)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,3680.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCOC(F)(F)F)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2C(F)(F)F)cc1,30000.0,0,ChEMBL
CONC(=O)Nc1ccc(-c2oc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)cc2)c(=O)n3Cc2c(F)cccc2F)cc1,5140.0,0,ChEMBL
COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(NC(=O)NOCC(F)F)cc4)oc3n(Cc3c(F)cccc3F)c2=O)cc1,1470.0,0,ChEMBL
Cc1ccc(-c2cc3nc(NC(C)(C)C)nc(NCCCN(C)C)c3s2)cc1.Cl.Cl,100000.0,0,ChEMBL
CCN(CC)CCCNc1nc(NC(C)(C)C)nc2cc(-c3ccc(C)cc3)sc12.Cl.Cl,1410.0,0,ChEMBL
Cc1ccc(-c2cc3nc(NC(C)(C)C)nc(NCCN(C)C)c3s2)cc1.Cl.Cl,3400.0,0,ChEMBL
CCN(CC)CCNc1nc(NC(C)(C)C)nc2cc(-c3ccc(C)cc3)sc12.Cl.Cl,1070.0,0,ChEMBL
NC(=O)[C@@H]1C[C@H](F)CN1Cc1ccc2oc(-c3ccc(F)cc3)cc2c1,30000.0,0,ChEMBL
CC(=O)N1CCC(Nc2cc3c(cn2)C2(CC2)CN(C[C@H](O)CN2CCc4ccccc4C2)C3=O)CC1,5200.0,0,ChEMBL
CC(=O)N1CC2(CC(Nc3cc4c(cn3)C3(CC3)CN(C[C@H](O)CN3CCc5ccccc5C3)C4=O)C2)C1,15100.0,0,ChEMBL
CC(C)c1n[nH]c2c(=O)[nH]c(-c3ccc(F)cc3)nc12,10000.0,0,ChEMBL
Cc1ccc(-c2cc3c(cc2-c2ccc(C#N)cc2)c(C(=O)N2CCC(N)CC2)cn3S(=O)(=O)c2ccc(F)cc2)cc1,5110.0,0,ChEMBL
Cc1ccc(-c2cc3occ(CN4CCC[C@H](N)C4)c3cc2-c2ccc(C#N)cc2)cc1,6060.0,0,ChEMBL
C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)c2ccccc2F)cc1F,100000.0,0,ChEMBL
C/C(O)=C(\C#N)C(=O)Nc1cc(O[C@@H](C)C(F)(F)F)c(C(=O)c2ccccc2Cl)cc1F,100000.0,0,ChEMBL
C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,8600.0,0,ChEMBL
Cl.Cl.NCCCC(=O)OCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,4500.0,0,ChEMBL
CCN1CCN(Cc2ccc3cc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)OCCO6)ccc4F)ccc3n2)CC1,30000.0,0,ChEMBL
NC(=O)Cc1c(C(=O)N2CCC(O)(c3ccc(F)cc3)CC2)nn(-c2ccccc2Cl)c1-c1ccc(Cl)cc1,800.0,1,ChEMBL
CCc1nc(-c2ccc(OC)cc2)n(-c2cccc(C(=O)NCCCCn3nccn3)c2)n1,40000.0,0,ChEMBL
CO[C@@H](CNC(=O)[C@H](NC(=O)[C@H](O)[C@H](C)O)[C@H](O)c1cncn1C)[C@H](O)[C@H](O)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)(C)O)C(C)(C)O,30000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3cnc(CNC4CCOCC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(CNC4CCOCC4)cc3OC)c12,6000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)nc3)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3F)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC(F)F)c12,30400.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)c4cccnc34)c12,50000.0,0,ChEMBL
COc1cc(CNC2CCOCC2)ccc1Cn1ncc2nc(N)nc(N[C@H](CCO)C3CC3)c21,50000.0,0,ChEMBL
COc1cc(CNC2CCOCC2)ccc1Cn1ncc2nc(N)nc(N[C@H](CCO)C(C)C)c21,50000.0,0,ChEMBL
COc1cc(CNC2CCOCC2)ccc1Cn1ncc2nc(N)nc(N[C@@H](C)CCO)c21,50000.0,0,ChEMBL
CC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,45000.0,0,ChEMBL
CCC[C@@H](CO)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](C)Nc1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,30400.0,0,ChEMBL
CCCCN(C)c1nc(N)nc2cnn(Cc3ccc(CNC4CCOCC4)cc3OC)c12,50000.0,0,ChEMBL
CCCCNc1nc(N)nc2cnn(Cc3ccc(CNC4CCC4)cc3OC)c12,18800.0,0,ChEMBL
CCCCNc1nc(N)nc2cnn(Cc3ccc(C4CCNCC4)cc3OC)c12,4000.0,0,ChEMBL
CCCCNc1nc(N)nc2cnn(Cc3ncc(C4CCNCC4)cc3OC)c12,19000.0,0,ChEMBL
CCCCNc1nc(N)nc2c(C)nn(Cc3ncc(C4CCNCC4)cc3OC)c12,50000.0,0,ChEMBL
CCCCNc1nc(N)nc2c(CC)nn(Cc3ncc(C4CCNCC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCNCC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C)CC4)cc3OC)c12,43000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C(C)C)CC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(CC#N)CC4)cc3OC)c12,30200.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(CCO)CC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C5CCOCC5)CC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C5CCOCC5)CC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C5CCNCC5)CC4)cc3OC)c12,32600.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCN(C5CCN(C)CC5)CC4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CC5(CNC5)C4)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4=CC5(CCNCC5)C4)cc3OC)c12,10000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCC5(CC4)CNC5)cc3OC)c12,14000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CC5(C4)CN(C4CCOCC4)C5)cc3OC)c12,50000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4=CC5(CCN(C6CCOCC6)CC5)C4)cc3OC)c12,100000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4=CC5(CCN(C(C)C)CC5)C4)cc3OC)c12,62000.0,0,ChEMBL
CCC[C@@H](CCO)Nc1nc(N)nc2cnn(Cc3ncc(C4CCC5(CC4)CN(C(C)C)C5)cc3OC)c12,13000.0,0,ChEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4noc(CN5CCNCC5)n4)cc3OC)nc2N1C1CCCC1,2920.0,0,ChEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(-c4noc(CN5CCCNCC5)n4)cc3OC)nc2N1C1CCCC1,2010.0,0,ChEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,5280.0,0,ChEMBL
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,10000.0,0,ChEMBL
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,23000.0,0,ChEMBL
C=C(NCC)NC(=O)Nc1c(CC)cccc1CC,30000.0,0,ChEMBL
CCNC1=N/C(=N/c2c(Cl)cccc2Cl)CN1.Cl,30000.0,0,ChEMBL
CCNc1cccc(Nc2c(CC)cccc2CC)n1,11000.0,0,ChEMBL
CCc1cccc(CC)c1Nc1cccc(NC)n1,7500.0,0,ChEMBL
CCNc1ccc(C(F)(F)F)c(Nc2c(CC)cccc2CC)n1,30000.0,0,ChEMBL
CCNc1cc(OC)cc(Nc2c(CC)cccc2CC)n1,5700.0,0,ChEMBL
COCCOCc1nn(C)c2c1CSCc1cc(n(C)n1)CCc1cc(c3ccc(F)cc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,30000.0,0,ChEMBL
Cn1nc2cc1CCc1cc(c3ccc(F)cc3c1)OCCCc1c(C(=O)O)n(CCN3CCOCC3)c3c(c(Cl)ccc13)-c1c(cnn1C)CSC2,30000.0,0,ChEMBL
CNC(=O)c1nnc(NC(=O)C2CC2)c2[nH]c(-c3ccc(N)cc3OC)cc12,30000.0,0,ChEMBL
CS(=O)(=O)c1ccc(-c2nc(C(=O)NCc3cn(-c4cc(Br)ccn4)nn3)cs2)cc1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N)(CC3)CC4)C2)c2cnn(C)c2n1,29000.0,0,ChEMBL
CNC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N(C)C)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC5CCC5)(CC3)CC4)C2)c2cnn(C)c2n1,25000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC5COC5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NS(C)(=O)=O)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
CC(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
COCCNC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,22000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5CCC5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5CCCC5)(CC3)CC4)C2)c2cnn(C)c2n1,11000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5CCOCC5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5C[C@@H](C)O[C@@H](C)C5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NCC(F)F)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
CCNCC(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
CCN(C)CC(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)CN(C)C)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
CN[C@H](C)C(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
CN[C@@H](C)C(=O)NC12CCC(Cn3nc(C)c4c3CCN(c3cc(C)nc5c3cnn5C)C4)(CC1)CC2,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)CN5CCC5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5CCN(C)C(=O)C5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(N5CCN(C)CC5=O)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)[C@H]5COCCN5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(N2CCc3c(c(C)nn3CC34CCC(NC(=O)[C@@H]5COCCN5)(CC3)CC4)C2)c2cnn(C)c2n1,30000.0,0,ChEMBL
Cc1cc(-c2cnc(OCC34CCC(N)(CC3)CC4)c(C)c2)c2cnn(C)c2n1,3400.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)cc2n1,27000.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCOC3=O)cc2n1,14000.0,0,ChEMBL
CN(C)C(=O)C(C)(C)c1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,40000.0,0,ChEMBL
CC(C)(C(=O)N1CCOCC1)c1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,20600.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CCc3cncnc3)cc2n1,60000.0,0,ChEMBL
Cn1ccc(CCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)n1,2900.0,0,ChEMBL
Cn1cc(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1,3500.0,0,ChEMBL
Cc1cnn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)c1,1900.0,0,ChEMBL
Cc1cc(NCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)no1,3300.0,0,ChEMBL
Cc1ncc(NCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1,6200.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CNCC(F)(F)F)cc2n1,10200.0,0,ChEMBL
CC1CN(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)CCO1,5500.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCOC(C(F)(F)F)C3)cc2n1,5500.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3CCNC(C(F)(F)F)C3)cc2n1,11200.0,0,ChEMBL
NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(C(N3CCOCC3)C(F)(F)F)cc2n1,11200.0,0,ChEMBL
CC1CC=C(c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)CC1,27000.0,0,ChEMBL
COC1CC=C(c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)CC1,60000.0,0,ChEMBL
NC(=O)c1cc(N2CCOCC2)c2ccc(CN3C(=O)CCC3=O)cc2n1,17000.0,0,ChEMBL
Cc1ncc(-c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)s1,60000.0,0,ChEMBL
Cc1ccn(-c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)n1,60000.0,0,ChEMBL
CCn1cc(-c2cc(C(N)=O)nc3cc(CN4C(=O)CCC4=O)ccc23)cn1,27000.0,0,ChEMBL
Cc1ncc(CCc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cn1,60000.0,0,ChEMBL
Cn1cc(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)cn1,60000.0,0,ChEMBL
CC(c1ccc2c(-c3cnn(C)c3)cc(C(N)=O)nc2c1)c1cnn(CC(F)(F)F)c1,10000.0,0,ChEMBL
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCNC(C(F)(F)F)C4)ccc23)cn1,20000.0,0,ChEMBL
CC1CN(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)CCO1,60000.0,0,ChEMBL
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCOC(C(F)(F)F)C4)ccc23)cn1,19000.0,0,ChEMBL
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCO[C@@H](C(F)(F)F)C4)ccc23)cn1,60000.0,0,ChEMBL
Cn1cc(-c2cc(C(N)=O)nc3cc(CN4CCOC(C5CC5)C4)ccc23)cn1,51000.0,0,ChEMBL
CC(C)C1CN(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)CCO1,23000.0,0,ChEMBL
C[C@@H]1CN(Cc2ccc3c(-c4cnn(C)c4)cc(C(N)=O)nc3c2)C[C@H](C(F)(F)F)O1,22000.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(C)c3ccc(cc13)Nc1nccc-2n1,850.0,1,ChEMBL
Cc1nn2cc1CN(C)N1CCC(O)(CCNC(=O)c3nn(C)c4ccc(cc34)Nc3nccc-2n3)CC1,8800.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(CCO)c3ccc(cc13)Nc1nccc-2n1,39000.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(C3COC3)c3ccc(cc13)Nc1nccc-2n1,3700.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(C[C@@H](C)O)c3ccc(cc13)Nc1nccc-2n1,22000.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(C[C@H](C)O)c3ccc(cc13)Nc1nccc-2n1,22000.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(CC(C)(C)O)c3ccc(cc13)Nc1nccc-2n1,8000.0,0,ChEMBL
CC(=O)OCCn1nc2c3cc(ccc31)Nc1nccc(n1)-n1cc(c(C)n1)CN(C)CCOCCNC2=O,2100.0,0,ChEMBL
Cc1nn2cc1CN(C)CCOCCNC(=O)c1nn(CCOC(=O)C(C)(C)C)c3ccc(cc13)Nc1nccc-2n1,1100.0,0,ChEMBL
CC(=O)OC(C)(C)Cn1nc2c3cc(ccc31)Nc1nccc(n1)-n1cc(c(C)n1)CN(C)CCOCCNC2=O,1200.0,0,ChEMBL
[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccc(C(C)(C)O)cn2)cc1Nc1nccc(-c2ncc(F)cn2)c1OC,1300.0,0,ChEMBL
Cc1cccnc1N(C(=O)c1ccc(-c2cnn3cccnc23)cc1)[C@@H]1CCCNC1,56500.0,0,ChEMBL
O=C(c1ccc(-c2cnn3cccnc23)cc1)N(c1ncccc1C(F)(F)F)[C@@H]1CCCNC1,57600.0,0,ChEMBL
CC(=O)N/C(N)=N/C(=N/S(=O)(=O)c1ccc(Cl)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,100000.0,0,ChEMBL
COc1ccc(-c2cc(C(=O)N[C@H]3CCCN(C)C3)nn2C)c(Cl)c1,16600.0,0,ChEMBL
COCCOc1ncc(NC(=O)c2cc(C(F)(F)F)nc(-n3ccnc3)n2)cn1,30000.0,0,ChEMBL
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,9020.0,0,ChEMBL
C[C@H]1CCN1c1nc(N2CC[C@H](CCC(=O)O)C2)c2c(n1)C(F)(F)CC2,30000.0,0,ChEMBL
CC1(CN)CCN(c2cnc3c(N4CCCc5ncccc54)n[nH]c3n2)CC1,22000.0,0,ChEMBL
C[C@@H]1OCC2(CCN(c3cnc4c(N5CCCc6ncccc65)n[nH]c4n3)CC2)[C@@H]1N,1800.0,0,ChEMBL
